,X,Y,Z,Activity
2982,0.36,2.97,9.53,Upstairs
2983,0.35,2.84,9.35,Upstairs
2984,0.34,2.88,9.35,Upstairs
2985,0.49,2.84,9.51,Upstairs
2986,0.5,2.61,9.28,Upstairs
2987,0.6,2.27,9.03,Upstairs
2988,0.92,2.27,9.61,Upstairs
2989,0.9,2.65,10.58,Upstairs
2990,0.83,2.54,10.45,Upstairs
2991,0.5,2.25,9.7,Upstairs
2992,0.77,2.19,9.55,Upstairs
2993,0.71,2.44,9.91,Upstairs
2994,0.44,2.74,10.19,Upstairs
2995,0.24,2.49,9.89,Upstairs
2996,0.33,2.38,9.37,Upstairs
2997,0.35,2.64,9.03,Upstairs
2998,0.05,2.81,9.02,Upstairs
2999,0.39,2.71,9.31,Upstairs
3000,1.19,2.6,9.31,Upstairs
3001,1.49,2.51,9.17,Upstairs
3002,1.04,2.46,8.95,Upstairs
3003,0.4,2.63,9.15,Upstairs
3004,0.22,2.4,9.44,Upstairs
3005,0.7,2.62,9.68,Upstairs
3006,0.74,2.43,10.08,Upstairs
3007,0.73,2.48,10.25,Upstairs
3008,0.64,2.45,9.78,Upstairs
3009,1.22,2.44,9.27,Upstairs
3010,1.82,2.28,9.39,Upstairs
3011,2.23,2.31,9.51,Upstairs
3012,2.19,2.25,9.59,Upstairs
3013,1.99,2.2,9.75,Upstairs
3014,2.05,2.09,9.58,Upstairs
3015,2.23,2.33,9.36,Upstairs
3016,1.91,2.35,8.69,Upstairs
3017,1.86,2.28,8.09,Upstairs
3018,2.25,2.32,8.7,Upstairs
3019,2.74,2.23,9.96,Upstairs
3020,3.06,2.08,10.8,Upstairs
3021,2.71,2.12,9.84,Upstairs
3022,1.94,2.04,8.63,Upstairs
3023,1.74,2.49,8.59,Upstairs
3024,1.99,3.17,9.12,Upstairs
3025,2.23,2.6,9.32,Upstairs
3026,3.11,2.45,9.64,Upstairs
3027,3.51,2.33,9.0,Upstairs
3028,3.83,2.3,7.96,Upstairs
3029,4.04,2.45,7.31,Upstairs
3030,3.76,2.47,7.81,Upstairs
3031,3.37,2.3,9.36,Upstairs
3032,3.54,2.07,10.67,Upstairs
3033,3.59,1.95,10.72,Upstairs
3034,2.83,1.82,9.09,Upstairs
3035,2.0,2.17,7.67,Upstairs
3036,2.1,2.24,8.37,Upstairs
3037,2.44,2.07,9.75,Upstairs
3038,2.56,1.74,11.47,Upstairs
3039,2.69,1.64,12.9,Upstairs
3040,2.91,1.99,8.37,Upstairs
3041,2.45,2.17,8.5,Upstairs
3042,1.8,2.3,8.21,Upstairs
3043,1.52,2.16,9.18,Upstairs
3044,1.81,2.19,9.76,Upstairs
3045,2.53,1.96,11.06,Upstairs
3046,3.45,1.6,11.31,Upstairs
3047,3.03,1.56,9.68,Upstairs
3048,1.42,2.12,7.75,Upstairs
3049,0.52,2.77,7.42,Upstairs
3050,-0.49,2.98,9.47,Upstairs
3051,-0.52,3.08,8.61,Upstairs
3052,0.08,2.28,9.78,Upstairs
3053,0.96,2.48,9.22,Upstairs
3054,0.98,2.73,9.32,Upstairs
3055,1.04,2.46,10.56,Upstairs
3056,1.78,2.08,10.54,Upstairs
3057,1.95,2.22,9.55,Upstairs
3058,1.68,1.87,8.9,Upstairs
3059,1.21,2.9,9.27,Upstairs
3060,1.2,2.79,9.72,Upstairs
3061,1.61,2.1,9.61,Upstairs
3062,1.38,1.92,9.5,Upstairs
3063,1.35,1.78,9.52,Upstairs
3064,2.01,2.29,9.69,Upstairs
3065,2.84,2.6,9.38,Upstairs
3066,3.22,2.2,8.92,Upstairs
3067,2.13,1.41,9.11,Upstairs
3068,1.78,1.6,9.29,Upstairs
3069,2.23,1.68,10.14,Upstairs
3070,3.34,1.77,10.09,Upstairs
3071,4.17,2.04,9.63,Upstairs
3072,3.71,1.39,9.37,Upstairs
3073,2.26,0.57,9.68,Upstairs
3074,2.3,0.83,10.41,Upstairs
3075,2.75,1.31,11.03,Upstairs
3076,3.63,1.41,10.73,Upstairs
3077,3.28,1.04,9.77,Upstairs
3078,1.78,0.75,9.21,Upstairs
3079,0.19,1.43,8.76,Upstairs
3080,-0.26,2.69,9.85,Upstairs
3081,2.76,2.75,10.54,Upstairs
3082,2.45,1.61,9.62,Upstairs
3083,1.57,1.69,8.31,Upstairs
3084,2.15,1.97,8.69,Upstairs
3085,4.56,1.69,10.18,Upstairs
3086,5.07,0.4,10.79,Upstairs
3087,4.12,0.72,10.27,Upstairs
3088,2.46,1.39,8.52,Upstairs
3089,0.2,2.25,9.01,Upstairs
3090,-0.75,3.29,10.57,Upstairs
3091,-0.78,3.49,10.29,Upstairs
3092,0.09,2.83,8.54,Upstairs
3093,0.45,3.28,7.9,Upstairs
3094,-0.44,3.71,7.98,Upstairs
3095,-0.92,3.29,7.73,Upstairs
3096,-0.65,3.37,8.13,Upstairs
3097,-1.05,3.48,9.07,Upstairs
3098,-2.15,3.01,8.91,Upstairs
3099,-3.35,2.78,8.99,Upstairs
3100,-1.19,3.72,10.38,Upstairs
3101,-0.19,4.25,10.82,Upstairs
3102,-0.9,4.26,9.62,Upstairs
3103,-1.61,3.49,8.43,Upstairs
3104,-1.93,3.2,7.97,Upstairs
3105,-2.37,2.91,8.52,Upstairs
3106,-3.69,2.74,9.91,Upstairs
3107,-3.95,2.73,10.54,Upstairs
3108,-4.0,3.16,9.87,Upstairs
3109,-3.82,3.13,8.11,Upstairs
3110,-3.65,3.52,7.72,Upstairs
3111,-3.57,3.9,7.68,Upstairs
3112,-3.88,4.22,8.06,Upstairs
3113,-3.8,3.73,8.26,Upstairs
3114,-2.61,3.63,8.29,Upstairs
3115,-2.2,3.92,7.74,Upstairs
3116,-2.1,3.76,7.85,Upstairs
3117,-1.57,3.28,8.93,Upstairs
3118,-1.32,2.83,9.58,Upstairs
3119,-1.46,3.03,9.14,Upstairs
3120,-1.99,3.34,7.71,Upstairs
3121,-2.71,3.26,6.95,Upstairs
3122,-2.89,2.57,7.75,Upstairs
3123,-2.05,2.16,8.87,Upstairs
3124,-1.55,2.4,9.07,Upstairs
3125,-1.55,2.74,8.69,Upstairs
3126,-1.9,2.77,8.03,Upstairs
3127,-2.59,2.57,7.35,Upstairs
3128,-3.21,2.52,8.27,Upstairs
3129,-3.53,1.97,10.11,Upstairs
3130,-3.16,1.62,10.93,Upstairs
3131,-2.64,2.46,11.3,Upstairs
3132,-1.87,3.45,10.2,Upstairs
3133,-1.22,4.6,9.8,Upstairs
3134,-0.71,4.69,10.31,Upstairs
3135,-0.61,3.9,10.94,Upstairs
3136,-0.84,3.89,11.76,Upstairs
3137,-0.78,3.96,11.9,Upstairs
3138,-1.28,4.0,11.4,Upstairs
3139,-1.09,3.13,9.73,Upstairs
3140,-2.24,4.42,9.31,Upstairs
3141,-2.47,5.87,9.95,Upstairs
3142,-2.39,5.37,9.31,Upstairs
3143,-2.34,4.56,9.27,Upstairs
3144,-3.17,4.19,10.68,Upstairs
3145,-3.68,2.87,10.74,Upstairs
3146,-3.37,3.34,9.8,Upstairs
3147,-2.97,3.78,9.18,Upstairs
3148,-2.71,3.62,8.92,Upstairs
3149,-2.4,3.55,9.32,Upstairs
3150,-2.13,3.1,9.77,Upstairs
3151,-1.86,3.03,9.42,Upstairs
3152,-2.2,2.79,8.33,Upstairs
3153,-1.98,2.54,7.76,Upstairs
3154,-2.99,2.7,7.31,Upstairs
3155,-3.7,3.04,7.73,Upstairs
3156,-2.54,2.32,8.34,Upstairs
3157,0.05,2.06,9.45,Upstairs
3158,-0.64,1.78,9.28,Upstairs
3159,-2.49,2.07,8.18,Upstairs
3160,-2.68,2.17,7.38,Upstairs
3161,-1.96,2.3,7.72,Upstairs
3162,-1.73,2.75,8.95,Upstairs
3163,-1.19,2.15,8.25,Upstairs
3164,-1.93,1.8,7.66,Upstairs
3165,-1.27,2.19,7.08,Upstairs
3166,-0.5,2.1,6.5,Upstairs
3167,-0.17,2.59,6.98,Upstairs
3168,0.11,2.34,8.21,Upstairs
3169,-0.07,1.77,7.48,Upstairs
3170,-0.69,0.82,6.67,Upstairs
3171,-0.42,0.45,4.37,Upstairs
3172,1.1,0.48,3.76,Upstairs
3173,2.81,0.11,5.82,Upstairs
3174,2.03,-0.56,8.79,Upstairs
3175,1.47,-1.96,9.5,Upstairs
3176,2.78,-2.68,8.58,Upstairs
3177,5.38,-1.5,8.97,Upstairs
3178,8.02,-0.75,9.46,Upstairs
3179,8.82,-0.62,9.72,Upstairs
3180,8.46,-1.4,9.33,Upstairs
3181,10.47,-2.01,9.99,Upstairs
3182,12.87,-1.58,10.24,Upstairs
3183,12.43,-1.12,9.85,Upstairs
3184,11.59,-0.59,8.18,Upstairs
3185,11.15,0.63,5.62,Upstairs
3186,12.67,2.29,2.75,Upstairs
3187,13.89,3.18,0.95,Upstairs
3188,13.04,2.08,1.24,Upstairs
3189,9.66,-0.05,2.56,Upstairs
3190,6.36,-0.86,2.68,Upstairs
3191,4.47,-1.1,2.33,Upstairs
3192,4.1,-2.23,1.64,Upstairs
3193,4.67,-2.74,1.24,Upstairs
3194,5.8,-3.03,2.31,Upstairs
3195,8.03,-3.46,3.37,Upstairs
3196,11.03,-3.8,4.73,Upstairs
3197,14.02,-3.49,6.45,Upstairs
3198,13.87,-2.65,5.65,Upstairs
3199,12.1,-2.89,4.31,Upstairs
3200,9.59,-3.43,3.06,Upstairs
3201,6.6,-4.75,2.76,Upstairs
3202,4.59,-6.35,2.8,Upstairs
3203,4.04,-7.23,1.88,Upstairs
3204,5.26,-7.59,1.83,Upstairs
3205,7.78,-6.3,0.72,Upstairs
3206,8.24,-4.58,0.08,Upstairs
3207,7.46,-3.94,0.53,Upstairs
3208,7.3,-5.5,3.26,Upstairs
3209,7.14,-9.59,2.59,Upstairs
3210,5.88,-10.68,3.68,Upstairs
3211,4.76,-6.31,5.32,Upstairs
3212,5.12,-9.03,-1.01,Upstairs
3213,4.68,-8.84,-1.75,Upstairs
3214,4.2,-7.2,0.04,Upstairs
3215,3.19,-6.3,1.61,Upstairs
3216,3.8,-4.98,1.89,Upstairs
3217,4.07,-4.16,0.31,Upstairs
3218,5.1,-4.52,-0.38,Upstairs
3219,4.42,-6.16,0.57,Upstairs
3220,3.71,-7.5,0.84,Upstairs
3221,2.91,-7.53,1.37,Upstairs
3222,0.83,-9.87,2.46,Upstairs
3223,-0.82,-13.63,2.26,Upstairs
3224,-1.09,-16.6,2.54,Upstairs
3225,-1.44,-18.37,1.95,Upstairs
3226,-1.35,-17.95,0.96,Upstairs
3227,-0.11,-14.62,-0.62,Upstairs
3228,0.27,-10.77,-1.88,Upstairs
3229,0.43,-9.17,-2.24,Upstairs
3230,0.36,-8.64,-0.84,Upstairs
3231,0.09,-8.38,-0.28,Upstairs
3232,0.06,-8.26,0.11,Upstairs
3233,0.12,-8.8,0.38,Upstairs
3234,0.01,-9.41,0.22,Upstairs
3235,-0.17,-9.73,0.01,Upstairs
3236,-0.46,-10.01,-0.12,Upstairs
3237,-0.66,-10.12,0.16,Upstairs
3238,-0.67,-10.05,0.52,Upstairs
3239,-0.62,-9.92,0.69,Upstairs
3240,-0.61,-9.95,0.56,Upstairs
3241,-0.54,-9.71,0.21,Upstairs
3242,-0.42,-9.42,-0.09,Upstairs
3243,-0.68,-9.71,-0.35,Upstairs
3244,-1.0,-10.05,-0.69,Upstairs
3245,-1.11,-10.1,-1.11,Upstairs
3246,-0.99,-9.79,-1.45,Upstairs
3247,-0.73,-9.19,-1.54,Upstairs
3248,-1.49,-9.2,-0.48,Upstairs
3249,-1.05,-8.79,-0.22,Upstairs
3250,-0.61,-8.63,-0.28,Upstairs
3251,-0.54,-8.92,-0.57,Upstairs
3252,-0.61,-9.34,-0.82,Upstairs
3253,-0.72,-9.51,-1.11,Upstairs
3254,-0.8,-9.35,-1.49,Upstairs
3255,-0.97,-9.02,-1.79,Upstairs
3256,-1.32,-8.8,-2.0,Upstairs
3257,-1.61,-8.81,-1.76,Upstairs
3258,-1.31,-8.3,-1.25,Upstairs
3259,-0.9,-8.35,-0.4,Upstairs
3260,-0.43,-8.12,-0.72,Upstairs
3261,-1.59,-9.78,-2.2,Upstairs
3262,-2.58,-11.43,-2.55,Upstairs
3263,-2.71,-11.47,-1.89,Upstairs
3264,-1.65,-10.93,-1.58,Upstairs
3265,-0.84,-9.98,-1.53,Upstairs
3266,-1.1,-9.09,-1.07,Upstairs
3267,-1.14,-8.86,-0.32,Upstairs
3268,-1.41,-9.29,-0.51,Upstairs
3269,-0.94,-9.07,-1.02,Upstairs
3270,-1.3,-9.5,-1.87,Upstairs
3271,-1.37,-9.46,-1.59,Upstairs
3272,-1.46,-9.47,-1.11,Upstairs
3273,-1.38,-8.91,-0.77,Upstairs
3274,-0.58,-8.57,-0.98,Upstairs
3275,0.21,-8.85,-0.93,Upstairs
3276,1.41,-9.88,-0.89,Upstairs
3277,1.25,-10.78,-1.37,Upstairs
3278,0.91,-10.7,-1.87,Upstairs
3279,0.06,-10.01,-1.75,Upstairs
3280,-0.21,-9.86,-1.44,Upstairs
3281,0.29,-9.55,-1.18,Upstairs
3282,0.2,-9.38,-1.24,Upstairs
3283,0.09,-9.83,-1.64,Upstairs
3284,-0.3,-10.12,-1.93,Upstairs
3285,-0.18,-9.96,-1.62,Upstairs
3286,0.42,-9.38,-1.11,Upstairs
3287,0.92,-8.97,-0.79,Upstairs
3288,0.53,-9.34,-0.68,Upstairs
3289,-0.48,-10.07,-1.09,Upstairs
3290,-0.84,-10.25,-1.27,Upstairs
3291,-0.97,-10.18,-1.04,Upstairs
3292,-1.39,-9.86,-0.76,Upstairs
3293,-1.22,-8.65,-0.39,Upstairs
3294,-1.21,-7.94,-0.47,Upstairs
3295,-1.71,-8.71,-1.19,Upstairs
3296,-2.3,-9.51,-1.27,Upstairs
3297,-2.45,-9.64,-1.12,Upstairs
3298,-2.56,-9.97,-0.91,Upstairs
3299,-2.49,-10.17,-0.61,Upstairs
3300,-2.45,-10.09,-0.48,Upstairs
3301,-2.96,-10.39,-0.94,Upstairs
3302,-3.23,-10.68,-1.13,Upstairs
3303,-2.41,-9.42,-0.68,Upstairs
3304,-1.56,-8.26,-0.38,Upstairs
3305,-1.21,-7.3,0.76,Upstairs
3306,-0.84,-7.21,0.29,Upstairs
3307,-2.2,-8.08,-1.11,Upstairs
3308,-2.96,-7.49,0.43,Upstairs
3309,-2.89,-6.96,1.55,Upstairs
3310,-3.48,-8.09,1.2,Upstairs
3311,-4.17,-8.91,1.26,Upstairs
3312,-4.59,-9.94,1.42,Upstairs
3313,-4.05,-10.08,2.69,Upstairs
3314,-2.6,-8.57,0.75,Upstairs
3315,-2.99,-9.14,-1.28,Upstairs
3316,-2.64,-8.98,0.01,Upstairs
3317,-2.49,-10.42,-1.34,Upstairs
3318,-1.78,-10.27,-0.75,Upstairs
3319,-2.04,-10.01,0.26,Upstairs
3320,-2.65,-10.11,-0.21,Upstairs
3321,-2.94,-9.35,-0.66,Upstairs
3322,-2.59,-8.15,0.07,Upstairs
3323,-2.07,-8.26,0.38,Upstairs
3324,-2.06,-9.02,0.78,Upstairs
3325,-2.99,-9.3,0.77,Upstairs
3326,-3.6,-9.11,0.22,Upstairs
3327,-3.24,-9.13,0.23,Upstairs
3328,-2.95,-9.25,-0.13,Upstairs
3329,-2.76,-8.96,0.03,Upstairs
3330,-2.46,-9.05,0.16,Upstairs
3331,-2.96,-9.26,0.31,Upstairs
3332,-3.28,-9.53,0.71,Upstairs
3333,-3.38,-9.47,0.23,Upstairs
3334,-3.0,-8.95,-0.34,Upstairs
3335,-2.69,-8.47,-0.78,Upstairs
3336,-2.88,-8.62,-1.24,Upstairs
3337,-3.35,-9.04,-0.85,Upstairs
3338,-3.28,-9.49,0.07,Upstairs
3339,-3.19,-9.39,0.52,Upstairs
3340,-3.2,-9.24,0.27,Upstairs
3341,-3.11,-8.95,0.02,Upstairs
3342,-2.57,-8.51,-0.93,Upstairs
3343,-1.3,-7.69,-2.45,Upstairs
3344,-0.29,-6.05,-5.6,Upstairs
3345,-0.95,-8.1,-0.68,Upstairs
3346,-2.85,-10.18,3.22,Upstairs
3347,-2.96,-11.16,3.38,Upstairs
3348,-3.18,-11.32,1.85,Upstairs
3349,-3.97,-9.79,0.19,Upstairs
3350,-4.85,-8.65,-0.82,Upstairs
3351,-4.8,-8.93,-0.33,Upstairs
3352,-4.02,-9.13,0.34,Upstairs
3353,-2.84,-9.31,0.4,Upstairs
3354,-1.94,-9.36,0.09,Upstairs
3355,-1.66,-9.23,-0.61,Upstairs
3356,-1.82,-8.87,-0.29,Upstairs
3357,-2.11,-9.37,-0.41,Upstairs
3358,-2.61,-9.18,-0.28,Upstairs
3359,-2.48,-9.01,-0.37,Upstairs
3360,-1.92,-9.03,-0.08,Upstairs
3361,-1.62,-9.31,0.21,Upstairs
3362,-2.01,-9.35,0.06,Upstairs
3363,-2.63,-9.33,-0.29,Upstairs
3364,-3.12,-9.33,-0.34,Upstairs
3365,-3.13,-9.18,0.09,Upstairs
3366,-2.71,-8.65,0.71,Upstairs
3367,-2.94,-8.56,0.36,Upstairs
3368,-3.55,-8.71,-1.6,Upstairs
3369,-3.68,-9.11,-1.43,Upstairs
3370,-3.07,-9.33,-0.6,Upstairs
3371,-2.44,-9.07,-0.06,Upstairs
3372,-2.14,-7.65,-0.15,Upstairs
3373,-2.0,-8.14,-0.78,Upstairs
3374,-2.59,-9.31,-0.18,Upstairs
3375,-2.88,-9.38,0.4,Upstairs
3376,-2.83,-9.85,0.16,Upstairs
3377,-3.03,-10.35,-0.13,Upstairs
3378,-2.67,-9.96,-0.23,Upstairs
3379,-1.9,-9.75,-0.3,Upstairs
3380,0.43,-10.23,1.32,Upstairs
3381,0.77,-10.65,3.76,Upstairs
3382,1.11,-9.72,4.25,Upstairs
3383,1.12,-9.34,0.99,Upstairs
3384,1.87,-7.61,-0.39,Upstairs
3385,0.17,-8.49,0.01,Upstairs
3386,-0.35,-9.59,2.06,Upstairs
3387,-0.11,-10.19,3.2,Upstairs
3388,0.15,-9.56,3.05,Upstairs
3389,0.46,-9.21,2.44,Upstairs
3390,0.22,-9.44,2.48,Upstairs
3391,-0.22,-8.97,2.48,Upstairs
3392,0.25,-8.2,2.62,Upstairs
3393,0.42,-8.78,2.36,Upstairs
3394,0.11,-9.36,2.76,Upstairs
3395,-0.07,-9.42,2.19,Upstairs
3396,0.16,-8.34,2.51,Upstairs
3397,0.34,-8.1,1.97,Upstairs
3398,0.3,-8.85,2.52,Upstairs
3399,0.21,-9.19,2.56,Upstairs
3400,0.23,-9.3,2.85,Upstairs
3401,0.08,-9.49,3.13,Upstairs
3402,0.04,-9.76,1.94,Upstairs
3403,0.3,-10.02,1.97,Upstairs
3404,0.48,-9.59,1.76,Upstairs
3405,0.04,-9.43,1.96,Upstairs
3406,0.6,-9.5,2.56,Upstairs
3407,0.98,-9.62,2.54,Upstairs
3408,0.92,-9.2,2.46,Upstairs
3409,0.72,-9.09,2.14,Upstairs
3410,0.53,-9.25,1.61,Upstairs
3411,0.35,-9.39,1.85,Upstairs
3412,0.45,-10.04,1.96,Upstairs
3413,-0.08,-9.32,2.96,Upstairs
3414,-0.4,-9.68,2.44,Upstairs
3415,-0.16,-9.33,2.03,Upstairs
3416,0.35,-9.13,1.8,Upstairs
3417,0.5,-9.03,1.92,Upstairs
3418,0.49,-9.3,2.12,Upstairs
3419,0.56,-9.44,2.33,Upstairs
3420,0.52,-9.37,2.58,Upstairs
3421,0.42,-9.37,2.71,Upstairs
3422,0.25,-9.28,2.63,Upstairs
3423,0.05,-9.32,2.8,Upstairs
3424,0.02,-9.36,2.75,Upstairs
3425,0.19,-8.89,2.62,Upstairs
3426,-0.04,-8.09,2.28,Upstairs
3427,0.55,-9.08,2.25,Upstairs
3428,-0.22,-9.01,2.45,Upstairs
3429,-0.76,-9.39,2.71,Upstairs
3430,-0.04,-9.15,2.58,Upstairs
3431,0.48,-8.94,2.38,Upstairs
3432,0.68,-9.14,2.0,Upstairs
3433,0.5,-8.86,2.47,Upstairs
3434,0.09,-9.4,1.91,Upstairs
3435,-0.18,-9.28,2.02,Upstairs
3436,-0.07,-9.46,2.24,Upstairs
3437,0.12,-9.31,2.44,Upstairs
3438,0.64,-8.99,2.38,Upstairs
3439,0.35,-8.44,2.68,Upstairs
3440,-0.22,-8.69,2.49,Upstairs
3441,-0.91,-8.77,2.32,Upstairs
3442,-1.32,-9.17,2.13,Upstairs
3443,-0.87,-9.36,2.21,Upstairs
3444,-1.63,-9.68,2.21,Upstairs
3445,1.47,-9.88,2.15,Upstairs
3446,-0.03,-9.91,1.66,Upstairs
3447,0.38,-9.88,2.05,Upstairs
3448,0.49,-10.32,2.03,Upstairs
3449,0.25,-9.64,1.95,Upstairs
3450,-1.07,-8.64,0.84,Upstairs
3451,-0.85,-9.17,1.36,Upstairs
3452,-0.28,-9.34,1.92,Upstairs
3453,0.05,-9.84,2.17,Upstairs
3454,-0.27,-10.05,2.3,Upstairs
3455,-0.08,-9.73,2.3,Upstairs
3456,0.06,-8.83,1.81,Upstairs
3457,0.43,-8.96,1.89,Upstairs
3458,-0.09,-9.32,1.9,Upstairs
3459,-0.33,-10.06,2.1,Upstairs
3460,-0.94,-9.82,1.83,Upstairs
3461,-0.71,-9.63,1.88,Upstairs
3462,-0.3,-9.06,2.21,Upstairs
3463,-0.01,-8.58,2.32,Upstairs
3464,-0.33,-8.88,1.97,Upstairs
3465,-0.61,-9.24,2.04,Upstairs
3466,-0.63,-9.44,1.93,Upstairs
3467,-0.91,-9.4,1.88,Upstairs
3468,-0.74,-9.2,2.04,Upstairs
3469,-0.03,-8.82,2.17,Upstairs
3470,0.29,-8.81,2.35,Upstairs
3471,0.09,-9.14,2.45,Upstairs
3472,-0.52,-9.32,2.12,Upstairs
3473,-0.66,-9.29,2.09,Upstairs
3474,-0.65,-9.51,2.74,Upstairs
3475,-0.24,-9.21,2.61,Upstairs
3476,-0.57,-9.39,2.15,Upstairs
3477,-0.17,-9.0,1.79,Upstairs
3478,-0.39,-9.09,2.03,Upstairs
3479,-0.81,-9.61,2.53,Upstairs
3480,-0.88,-9.91,2.58,Upstairs
3481,-0.58,-9.65,2.07,Upstairs
3482,-0.37,-9.28,1.91,Upstairs
3483,-0.09,-8.97,2.06,Upstairs
3484,-0.08,-8.95,2.4,Upstairs
3485,-0.6,-9.23,2.37,Upstairs
3486,-0.67,-9.35,2.36,Upstairs
3487,-0.61,-9.4,2.43,Upstairs
3488,-0.42,-9.39,2.21,Upstairs
3489,-0.43,-9.15,1.95,Upstairs
3490,-0.01,-8.98,2.15,Upstairs
3491,0.05,-9.03,2.32,Upstairs
3492,-0.18,-9.29,2.3,Upstairs
3493,-0.34,-9.38,2.22,Upstairs
3494,-0.33,-9.24,2.19,Upstairs
3495,-0.39,-9.13,2.17,Upstairs
3496,-0.12,-9.02,1.98,Upstairs
3497,-0.43,-9.41,1.98,Upstairs
3498,-0.94,-9.53,2.34,Upstairs
3499,-1.31,-9.65,2.61,Upstairs
3500,-0.71,-9.52,2.25,Upstairs
3501,0.1,-9.44,1.89,Upstairs
3502,0.71,-9.27,1.63,Upstairs
3503,0.29,-9.1,2.08,Upstairs
3504,-0.24,-9.22,2.55,Upstairs
3505,-0.68,-9.37,2.37,Upstairs
3506,-0.41,-9.32,2.1,Upstairs
3507,-0.18,-9.41,2.09,Upstairs
3508,0.09,-9.31,2.04,Upstairs
3509,0.22,-9.25,2.01,Upstairs
3510,0.32,-9.37,2.05,Upstairs
3511,0.3,-9.29,1.76,Upstairs
3512,0.24,-9.52,1.58,Upstairs
3513,-0.06,-9.86,1.75,Upstairs
3514,-0.34,-10.06,2.03,Upstairs
3515,0.27,-9.8,2.14,Upstairs
3516,1.12,-9.11,2.08,Upstairs
3517,1.64,-8.83,1.32,Upstairs
3518,1.34,-9.18,0.32,Upstairs
3519,0.61,-9.7,0.14,Upstairs
3520,-0.2,-10.05,0.7,Upstairs
3521,-0.79,-10.77,1.62,Upstairs
3522,-0.31,-10.54,0.69,Upstairs
3523,1.01,-10.44,-0.24,Upstairs
3524,1.31,-10.64,0.46,Upstairs
3525,1.28,-10.69,0.77,Upstairs
3526,0.75,-10.44,0.47,Upstairs
3527,-0.01,-10.47,1.01,Upstairs
3528,-0.49,-10.35,1.62,Upstairs
3529,0.15,-9.24,1.47,Upstairs
3530,0.89,-8.99,0.19,Upstairs
3531,1.43,-9.65,-0.37,Upstairs
3532,0.93,-9.53,-0.76,Upstairs
3533,0.53,-9.59,-0.11,Upstairs
3534,0.39,-9.64,1.02,Upstairs
3535,0.34,-9.61,0.72,Upstairs
3536,0.12,-9.99,-0.16,Upstairs
3537,0.11,-9.21,-0.11,Upstairs
3538,0.25,-9.05,-1.55,Upstairs
3539,0.4,-9.65,-0.78,Upstairs
3540,0.72,-9.76,0.1,Upstairs
3541,0.75,-9.26,0.36,Upstairs
3542,0.91,-9.23,0.0,Upstairs
3543,0.72,-8.04,-0.43,Upstairs
3544,0.39,-7.68,-1.08,Upstairs
3545,0.08,-7.91,-1.73,Upstairs
3546,-0.56,-8.44,-1.34,Upstairs
3547,0.05,-8.69,0.03,Upstairs
3548,0.57,-8.95,0.29,Upstairs
3549,1.07,-7.93,0.93,Upstairs
3550,0.31,-7.42,-1.15,Upstairs
3551,-1.08,-8.65,-5.57,Upstairs
3552,-0.87,-9.34,-0.09,Upstairs
3553,0.59,-10.39,3.4,Upstairs
3554,0.95,-11.91,2.07,Upstairs
3555,-1.78,-12.63,-1.0,Upstairs
3556,-2.63,-13.16,-2.6,Upstairs
3557,-2.16,-13.53,0.02,Upstairs
3558,-0.28,-12.43,0.91,Upstairs
3559,1.46,-10.15,0.54,Upstairs
3560,0.79,-9.09,0.46,Upstairs
3561,-0.14,-8.15,0.1,Upstairs
3562,0.02,-8.1,0.17,Upstairs
3563,-0.23,-8.7,-0.15,Upstairs
3564,-0.9,-10.22,0.46,Upstairs
3565,-0.84,-10.86,0.86,Upstairs
3566,0.17,-10.97,2.33,Upstairs
3567,1.5,-9.77,2.26,Upstairs
3568,2.52,-9.37,2.15,Upstairs
3569,2.46,-8.98,2.12,Upstairs
3570,1.12,-9.48,1.48,Upstairs
3571,0.78,-8.71,1.46,Upstairs
3572,2.27,-7.18,2.54,Upstairs
3573,2.94,-6.46,2.34,Upstairs
3574,2.3,-6.49,1.36,Upstairs
3575,1.38,-8.26,1.22,Upstairs
3576,0.85,-9.47,2.36,Upstairs
3577,0.2,-10.52,2.06,Upstairs
3578,0.06,-9.54,2.1,Upstairs
3579,1.41,-7.56,1.38,Upstairs
3580,2.54,-8.32,-1.29,Upstairs
3581,2.36,-13.46,3.82,Upstairs
3582,1.68,-12.19,0.18,Upstairs
3583,0.58,-10.01,0.53,Upstairs
3584,2.11,-7.77,-0.89,Upstairs
3585,2.03,-7.53,-2.48,Upstairs
3586,2.08,-7.79,-1.75,Upstairs
3587,2.01,-8.28,-1.37,Upstairs
3588,1.78,-8.84,-0.55,Upstairs
3589,1.52,-9.75,-0.3,Upstairs
3590,1.03,-10.27,0.13,Upstairs
3591,1.13,-10.86,0.24,Upstairs
3592,1.72,-10.86,0.52,Upstairs
3593,2.52,-10.28,1.04,Upstairs
3594,2.74,-8.42,0.4,Upstairs
3595,2.73,-8.67,0.42,Upstairs
3596,2.42,-8.49,0.37,Upstairs
3597,2.27,-8.77,0.15,Upstairs
3598,1.95,-9.16,0.42,Upstairs
3599,1.98,-9.32,0.67,Upstairs
3600,2.56,-8.38,0.67,Upstairs
3601,3.11,-8.43,0.66,Upstairs
3602,2.63,-9.23,0.89,Upstairs
3603,1.78,-10.05,0.97,Upstairs
3604,1.59,-10.24,0.93,Upstairs
3605,2.09,-9.65,0.93,Upstairs
