,X,Y,Z,Activity
997,2.98,-9.36,-0.59,Standing
998,2.98,-9.35,-0.6,Standing
999,3.01,-9.34,-0.63,Standing
1000,3.03,-9.35,-0.62,Standing
1001,3.03,-9.34,-0.63,Standing
1002,3.04,-9.34,-0.61,Standing
1003,3.02,-9.35,-0.6,Standing
1004,3.05,-9.4,-0.57,Standing
1005,3.01,-9.38,-0.58,Standing
1006,2.98,-9.34,-0.61,Standing
1007,2.97,-9.32,-0.61,Standing
1008,3.0,-9.34,-0.63,Standing
1009,3.07,-9.33,-0.61,Standing
1010,3.07,-9.37,-0.56,Standing
1011,3.05,-9.39,-0.6,Standing
1012,3.03,-9.39,-0.65,Standing
1013,3.04,-9.38,-0.63,Standing
1014,3.04,-9.33,-0.61,Standing
1015,3.03,-9.34,-0.62,Standing
1016,3.04,-9.33,-0.61,Standing
1017,3.04,-9.35,-0.6,Standing
1018,3.03,-9.36,-0.6,Standing
1019,3.02,-9.34,-0.59,Standing
1020,3.04,-9.34,-0.62,Standing
1021,3.06,-9.34,-0.62,Standing
1022,3.04,-9.33,-0.6,Standing
1023,3.04,-9.34,-0.62,Standing
1024,3.03,-9.36,-0.65,Standing
1025,3.01,-9.36,-0.67,Standing
1026,3.02,-9.35,-0.65,Standing
1027,3.02,-9.34,-0.64,Standing
1028,3.04,-9.38,-0.64,Standing
1029,3.04,-9.35,-0.65,Standing
1030,3.05,-9.33,-0.68,Standing
1031,3.04,-9.34,-0.67,Standing
1032,3.08,-9.34,-0.66,Standing
1033,3.08,-9.35,-0.63,Standing
1034,3.08,-9.31,-0.64,Standing
1035,3.06,-9.32,-0.66,Standing
1036,3.05,-9.33,-0.66,Standing
1037,3.05,-9.37,-0.66,Standing
1038,3.02,-9.35,-0.67,Standing
1039,2.99,-9.32,-0.68,Standing
1040,3.0,-9.3,-0.7,Standing
1041,3.04,-9.35,-0.72,Standing
1042,3.08,-9.38,-0.72,Standing
1043,3.05,-9.35,-0.68,Standing
1044,3.01,-9.28,-0.68,Standing
1045,3.01,-9.3,-0.69,Standing
1046,3.07,-9.33,-0.69,Standing
1047,3.11,-9.33,-0.72,Standing
1048,3.12,-9.34,-0.74,Standing
1049,3.05,-9.36,-0.76,Standing
1050,3.06,-9.37,-0.72,Standing
1051,3.01,-9.37,-0.71,Standing
1052,3.0,-9.29,-0.73,Standing
1053,3.02,-9.34,-0.74,Standing
1054,3.02,-9.35,-0.72,Standing
1055,3.02,-9.37,-0.71,Standing
1056,2.99,-9.34,-0.71,Standing
1057,3.0,-9.32,-0.72,Standing
1058,3.05,-9.34,-0.73,Standing
1059,3.05,-9.34,-0.78,Standing
1060,3.06,-9.33,-0.73,Standing
1061,3.02,-9.34,-0.72,Standing
1062,3.02,-9.33,-0.7,Standing
1063,3.03,-9.33,-0.71,Standing
1064,3.03,-9.34,-0.76,Standing
1065,3.03,-9.35,-0.78,Standing
1066,3.0,-9.36,-0.79,Standing
1067,2.98,-9.36,-0.76,Standing
1068,2.98,-9.35,-0.74,Standing
1069,3.01,-9.34,-0.74,Standing
1070,3.01,-9.35,-0.75,Standing
1071,3.02,-9.35,-0.78,Standing
1072,3.0,-9.37,-0.79,Standing
1073,2.97,-9.36,-0.77,Standing
1074,2.97,-9.36,-0.75,Standing
1075,3.0,-9.34,-0.74,Standing
1076,3.02,-9.35,-0.79,Standing
1077,3.01,-9.34,-0.8,Standing
1078,2.99,-9.31,-0.79,Standing
1079,2.98,-9.36,-0.78,Standing
1080,3.0,-9.42,-0.75,Standing
1081,2.95,-9.39,-0.8,Standing
1082,2.89,-9.33,-0.84,Standing
1083,2.86,-9.31,-0.85,Standing
1084,2.94,-9.31,-0.83,Standing
1085,3.03,-9.34,-0.79,Standing
1086,3.07,-9.38,-0.8,Standing
1087,3.03,-9.39,-0.83,Standing
1088,2.98,-9.35,-0.84,Standing
1089,3.01,-9.3,-0.82,Standing
1090,3.05,-9.3,-0.83,Standing
1091,3.07,-9.31,-0.84,Standing
1092,3.08,-9.3,-0.83,Standing
1093,3.06,-9.31,-0.83,Standing
1094,3.11,-9.3,-0.82,Standing
1095,3.12,-9.3,-0.8,Standing
1096,3.09,-9.31,-0.83,Standing
1097,3.07,-9.32,-0.84,Standing
1098,3.04,-9.32,-0.87,Standing
1099,3.0,-9.34,-0.87,Standing
1100,2.99,-9.34,-0.88,Standing
1101,2.94,-9.36,-0.87,Standing
1102,2.89,-9.36,-0.87,Standing
1103,2.88,-9.39,-0.85,Standing
1104,2.9,-9.37,-0.8,Standing
1105,2.89,-9.38,-0.81,Standing
1106,2.9,-9.4,-0.84,Standing
1107,2.9,-9.39,-0.84,Standing
1108,2.92,-9.37,-0.89,Standing
1109,2.92,-9.36,-0.86,Standing
1110,2.92,-9.35,-0.86,Standing
1111,2.91,-9.36,-0.87,Standing
1112,2.91,-9.35,-0.84,Standing
1113,2.9,-9.36,-0.84,Standing
1114,2.9,-9.37,-0.85,Standing
1115,2.9,-9.34,-0.86,Standing
1116,2.94,-9.35,-0.85,Standing
1117,2.96,-9.38,-0.8,Standing
1118,2.92,-9.39,-0.75,Standing
1119,2.89,-9.4,-0.73,Standing
1120,2.88,-9.45,-0.73,Standing
1121,2.85,-9.45,-0.72,Standing
1122,2.81,-9.39,-0.75,Standing
1123,2.76,-9.35,-0.78,Standing
1124,2.81,-9.36,-0.83,Standing
1125,2.92,-9.37,-0.83,Standing
1126,3.0,-9.36,-0.82,Standing
1127,3.0,-9.36,-0.8,Standing
1128,2.99,-9.37,-0.79,Standing
1129,3.0,-9.37,-0.79,Standing
1130,3.02,-9.34,-0.81,Standing
1131,3.03,-9.33,-0.8,Standing
1132,3.0,-9.34,-0.75,Standing
1133,2.93,-9.36,-0.69,Standing
1134,2.87,-9.37,-0.68,Standing
1135,2.85,-9.38,-0.71,Standing
1136,2.88,-9.37,-0.77,Standing
1137,2.91,-9.37,-0.79,Standing
1138,2.92,-9.38,-0.79,Standing
1139,2.93,-9.37,-0.77,Standing
1140,2.96,-9.37,-0.75,Standing
1141,2.99,-9.36,-0.75,Standing
1142,2.97,-9.38,-0.75,Standing
1143,2.93,-9.38,-0.75,Standing
1144,2.9,-9.38,-0.75,Standing
1145,2.89,-9.37,-0.73,Standing
1146,2.9,-9.37,-0.73,Standing
1147,2.89,-9.39,-0.72,Standing
1148,2.88,-9.39,-0.72,Standing
1149,2.88,-9.37,-0.7,Standing
1150,2.89,-9.37,-0.7,Standing
1151,2.9,-9.4,-0.72,Standing
1152,2.91,-9.4,-0.73,Standing
1153,2.88,-9.39,-0.75,Standing
1154,2.88,-9.38,-0.75,Standing
1155,2.88,-9.38,-0.74,Standing
1156,2.91,-9.38,-0.7,Standing
1157,2.91,-9.38,-0.66,Standing
1158,2.92,-9.39,-0.66,Standing
1159,2.91,-9.43,-0.69,Standing
1160,2.88,-9.41,-0.7,Standing
1161,2.85,-9.36,-0.71,Standing
1162,2.85,-9.34,-0.7,Standing
1163,2.9,-9.35,-0.71,Standing
1164,2.95,-9.38,-0.7,Standing
1165,2.98,-9.38,-0.69,Standing
1166,2.95,-9.4,-0.68,Standing
1167,2.92,-9.4,-0.68,Standing
1168,2.91,-9.4,-0.68,Standing
1169,2.92,-9.38,-0.68,Standing
1170,2.88,-9.36,-0.68,Standing
1171,2.89,-9.38,-0.67,Standing
1172,2.9,-9.39,-0.66,Standing
1173,2.9,-9.38,-0.67,Standing
1174,2.89,-9.37,-0.68,Standing
1175,2.9,-9.37,-0.69,Standing
1176,2.94,-9.37,-0.66,Standing
1177,2.96,-9.39,-0.66,Standing
1178,2.95,-9.39,-0.65,Standing
1179,2.92,-9.37,-0.66,Standing
1180,2.91,-9.36,-0.67,Standing
1181,2.93,-9.38,-0.69,Standing
1182,2.93,-9.39,-0.68,Standing
1183,2.91,-9.39,-0.65,Standing
1184,2.91,-9.38,-0.64,Standing
1185,2.92,-9.39,-0.65,Standing
1186,2.92,-9.39,-0.65,Standing
1187,2.91,-9.36,-0.66,Standing
1188,2.93,-9.36,-0.64,Standing
1189,2.95,-9.38,-0.64,Standing
1190,2.94,-9.4,-0.65,Standing
1191,2.92,-9.39,-0.66,Standing
1192,2.91,-9.37,-0.67,Standing
1193,2.92,-9.37,-0.65,Standing
1194,2.94,-9.38,-0.62,Standing
1195,2.96,-9.37,-0.61,Standing
1196,2.98,-9.36,-0.59,Standing
1197,2.97,-9.37,-0.62,Standing
1198,2.98,-9.4,-0.63,Standing
1199,2.96,-9.42,-0.65,Standing
1200,2.92,-9.4,-0.64,Standing
1201,2.88,-9.36,-0.63,Standing
1202,2.89,-9.37,-0.64,Standing
1203,2.95,-9.36,-0.65,Standing
1204,3.0,-9.33,-0.63,Standing
1205,3.01,-9.34,-0.61,Standing
1206,2.97,-9.39,-0.6,Standing
1207,2.94,-9.4,-0.6,Standing
1208,2.95,-9.36,-0.61,Standing
1209,2.98,-9.34,-0.6,Standing
1210,3.01,-9.35,-0.58,Standing
1211,2.99,-9.38,-0.58,Standing
1212,2.94,-9.39,-0.59,Standing
1213,2.91,-9.38,-0.61,Standing
1214,2.91,-9.35,-0.61,Standing
1215,2.95,-9.37,-0.6,Standing
1216,2.99,-9.36,-0.59,Standing
1217,3.01,-9.36,-0.61,Standing
1218,3.01,-9.36,-0.64,Standing
1219,3.02,-9.37,-0.64,Standing
1220,3.01,-9.36,-0.63,Standing
1221,3.0,-9.36,-0.6,Standing
1222,3.0,-9.35,-0.58,Standing
1223,2.99,-9.35,-0.58,Standing
1224,2.98,-9.36,-0.58,Standing
1225,2.98,-9.36,-0.6,Standing
1226,2.98,-9.36,-0.62,Standing
1227,2.98,-9.35,-0.61,Standing
1228,2.98,-9.36,-0.61,Standing
1229,2.99,-9.37,-0.59,Standing
1230,3.0,-9.37,-0.57,Standing
1231,2.98,-9.38,-0.59,Standing
1232,2.97,-9.37,-0.6,Standing
1233,2.97,-9.38,-0.6,Standing
1234,2.98,-9.39,-0.6,Standing
1235,2.98,-9.38,-0.61,Standing
1236,2.95,-9.34,-0.59,Standing
1237,2.96,-9.35,-0.59,Standing
1238,3.0,-9.4,-0.58,Standing
1239,2.99,-9.39,-0.58,Standing
1240,2.95,-9.37,-0.59,Standing
1241,2.94,-9.34,-0.6,Standing
1242,2.96,-9.33,-0.61,Standing
1243,3.02,-9.36,-0.58,Standing
1244,3.04,-9.37,-0.57,Standing
1245,3.02,-9.38,-0.57,Standing
1246,2.99,-9.39,-0.58,Standing
1247,2.98,-9.37,-0.63,Standing
1248,2.99,-9.35,-0.63,Standing
1249,2.97,-9.36,-0.6,Standing
1250,2.97,-9.37,-0.57,Standing
1251,2.97,-9.36,-0.54,Standing
1252,2.98,-9.36,-0.56,Standing
1253,3.0,-9.36,-0.59,Standing
1254,3.02,-9.36,-0.61,Standing
1255,3.0,-9.35,-0.6,Standing
1256,2.99,-9.34,-0.59,Standing
1257,2.99,-9.36,-0.59,Standing
1258,3.0,-9.36,-0.6,Standing
1259,3.01,-9.35,-0.6,Standing
1260,3.01,-9.37,-0.59,Standing
1261,3.0,-9.37,-0.58,Standing
1262,2.99,-9.37,-0.57,Standing
1263,2.99,-9.35,-0.58,Standing
1264,3.0,-9.35,-0.58,Standing
1265,3.01,-9.35,-0.59,Standing
1266,3.0,-9.37,-0.58,Standing
1267,3.0,-9.36,-0.59,Standing
1268,2.99,-9.34,-0.58,Standing
1269,3.0,-9.35,-0.58,Standing
1270,3.02,-9.37,-0.6,Standing
1271,3.01,-9.35,-0.6,Standing
1272,3.01,-9.34,-0.59,Standing
1273,3.0,-9.34,-0.59,Standing
1274,3.01,-9.34,-0.6,Standing
1275,3.01,-9.34,-0.58,Standing
1276,3.01,-9.31,-0.59,Standing
1277,3.04,-9.36,-0.59,Standing
1278,3.04,-9.4,-0.57,Standing
1279,2.98,-9.37,-0.58,Standing
1280,2.92,-9.35,-0.58,Standing
1281,2.93,-9.35,-0.61,Standing
1282,2.97,-9.37,-0.63,Standing
1283,3.01,-9.37,-0.61,Standing
1284,2.99,-9.39,-0.58,Standing
1285,2.94,-9.41,-0.59,Standing
1286,2.92,-9.39,-0.63,Standing
1287,2.96,-9.37,-0.65,Standing
1288,2.99,-9.34,-0.64,Standing
1289,2.98,-9.35,-0.61,Standing
1290,2.98,-9.37,-0.57,Standing
1291,2.97,-9.39,-0.58,Standing
1292,2.95,-9.37,-0.59,Standing
1293,2.94,-9.37,-0.6,Standing
1294,2.93,-9.37,-0.62,Standing
1295,2.91,-9.38,-0.61,Standing
1296,2.91,-9.37,-0.61,Standing
1297,2.92,-9.38,-0.62,Standing
1298,2.94,-9.4,-0.64,Standing
1299,2.97,-9.4,-0.66,Standing
1300,2.97,-9.38,-0.66,Standing
1301,2.95,-9.35,-0.67,Standing
1302,2.97,-9.36,-0.66,Standing
1303,3.0,-9.38,-0.64,Standing
1304,3.0,-9.37,-0.66,Standing
1305,3.0,-9.35,-0.67,Standing
1306,3.01,-9.34,-0.66,Standing
1307,3.0,-9.36,-0.62,Standing
1308,2.98,-9.38,-0.59,Standing
1309,2.93,-9.38,-0.6,Standing
1310,2.9,-9.37,-0.62,Standing
1311,2.92,-9.38,-0.65,Standing
1312,2.92,-9.4,-0.62,Standing
1313,2.92,-9.39,-0.6,Standing
1314,2.91,-9.35,-0.59,Standing
1315,2.93,-9.33,-0.6,Standing
1316,3.0,-9.37,-0.62,Standing
1317,3.04,-9.41,-0.63,Standing
1318,3.0,-9.39,-0.63,Standing
1319,2.93,-9.35,-0.61,Standing
1320,2.89,-9.36,-0.62,Standing
1321,2.92,-9.36,-0.66,Standing
1322,2.98,-9.36,-0.65,Standing
1323,2.99,-9.34,-0.61,Standing
1324,2.96,-9.36,-0.61,Standing
1325,2.96,-9.4,-0.62,Standing
1326,2.97,-9.39,-0.63,Standing
1327,2.97,-9.35,-0.67,Standing
1328,2.98,-9.35,-0.67,Standing
1329,2.99,-9.37,-0.65,Standing
1330,2.97,-9.38,-0.62,Standing
1331,2.95,-9.36,-0.61,Standing
1332,2.95,-9.36,-0.63,Standing
1333,2.95,-9.38,-0.66,Standing
1334,2.94,-9.39,-0.66,Standing
1335,2.92,-9.4,-0.62,Standing
1336,2.88,-9.39,-0.63,Standing
1337,2.9,-9.37,-0.66,Standing
1338,2.94,-9.37,-0.68,Standing
1339,2.96,-9.38,-0.69,Standing
1340,2.95,-9.37,-0.66,Standing
1341,2.94,-9.37,-0.65,Standing
1342,2.96,-9.36,-0.65,Standing
1343,2.95,-9.36,-0.65,Standing
1344,2.96,-9.35,-0.64,Standing
1345,2.96,-9.35,-0.66,Standing
1346,2.97,-9.35,-0.67,Standing
1347,2.97,-9.36,-0.66,Standing
1348,2.95,-9.39,-0.64,Standing
1349,2.93,-9.38,-0.63,Standing
1350,2.92,-9.37,-0.65,Standing
1351,2.95,-9.38,-0.66,Standing
1352,2.97,-9.39,-0.7,Standing
1353,2.97,-9.39,-0.69,Standing
1354,2.95,-9.37,-0.67,Standing
1355,2.97,-9.37,-0.65,Standing
1356,2.98,-9.39,-0.66,Standing
1357,2.96,-9.39,-0.65,Standing
1358,2.94,-9.36,-0.65,Standing
1359,2.93,-9.34,-0.65,Standing
1360,2.95,-9.34,-0.67,Standing
1361,3.0,-9.34,-0.65,Standing
1362,3.04,-9.34,-0.63,Standing
1363,3.03,-9.36,-0.63,Standing
1364,2.99,-9.38,-0.66,Standing
1365,2.97,-9.37,-0.69,Standing
1366,2.96,-9.36,-0.7,Standing
1367,2.94,-9.36,-0.67,Standing
1368,2.94,-9.38,-0.62,Standing
1369,2.93,-9.37,-0.61,Standing
1370,2.91,-9.37,-0.61,Standing
1371,2.93,-9.37,-0.66,Standing
1372,2.94,-9.38,-0.68,Standing
1373,2.94,-9.38,-0.66,Standing
1374,2.94,-9.37,-0.62,Standing
1375,2.95,-9.38,-0.62,Standing
1376,2.95,-9.39,-0.65,Standing
1377,2.95,-9.38,-0.68,Standing
1378,2.95,-9.38,-0.69,Standing
1379,2.94,-9.38,-0.68,Standing
1380,2.93,-9.39,-0.65,Standing
1381,2.94,-9.37,-0.63,Standing
1382,2.96,-9.36,-0.63,Standing
1383,2.97,-9.36,-0.64,Standing
1384,2.96,-9.38,-0.64,Standing
1385,2.93,-9.39,-0.64,Standing
1386,2.92,-9.38,-0.64,Standing
1387,2.93,-9.37,-0.67,Standing
1388,2.94,-9.37,-0.68,Standing
1389,2.93,-9.37,-0.65,Standing
1390,2.94,-9.37,-0.63,Standing
1391,2.94,-9.36,-0.62,Standing
1392,2.95,-9.36,-0.64,Standing
1393,2.97,-9.41,-0.67,Standing
1394,2.95,-9.41,-0.66,Standing
1395,2.91,-9.36,-0.66,Standing
1396,2.91,-9.35,-0.64,Standing
1397,2.91,-9.35,-0.65,Standing
1398,2.94,-9.35,-0.65,Standing
1399,2.98,-9.36,-0.65,Standing
1400,3.0,-9.39,-0.65,Standing
1401,2.99,-9.39,-0.65,Standing
1402,2.96,-9.39,-0.66,Standing
1403,2.94,-9.37,-0.67,Standing
1404,2.92,-9.37,-0.68,Standing
1405,2.93,-9.39,-0.67,Standing
1406,2.94,-9.37,-0.64,Standing
1407,2.95,-9.37,-0.62,Standing
1408,2.94,-9.39,-0.63,Standing
1409,2.95,-9.36,-0.67,Standing
1410,2.97,-9.36,-0.69,Standing
1411,3.0,-9.36,-0.67,Standing
1412,2.98,-9.38,-0.62,Standing
1413,2.94,-9.38,-0.6,Standing
1414,2.93,-9.36,-0.64,Standing
1415,2.95,-9.37,-0.67,Standing
1416,2.99,-9.38,-0.69,Standing
1417,3.02,-9.39,-0.68,Standing
1418,3.03,-9.36,-0.67,Standing
1419,3.02,-9.36,-0.65,Standing
1420,3.02,-9.37,-0.62,Standing
1421,3.0,-9.38,-0.63,Standing
1422,2.95,-9.38,-0.64,Standing
1423,2.9,-9.4,-0.64,Standing
1424,2.89,-9.41,-0.61,Standing
1425,2.91,-9.41,-0.6,Standing
1426,2.94,-9.41,-0.59,Standing
1427,2.94,-9.39,-0.57,Standing
1428,2.88,-9.33,-0.56,Standing
1429,2.88,-9.35,-0.56,Standing
1430,2.93,-9.43,-0.56,Standing
1431,2.93,-9.42,-0.6,Standing
1432,2.92,-9.34,-0.62,Standing
1433,2.94,-9.36,-0.57,Standing
1434,2.96,-9.37,-0.56,Standing
1435,2.99,-9.35,-0.63,Standing
1436,3.05,-9.32,-0.69,Standing
1437,3.06,-9.3,-0.73,Standing
1438,3.07,-9.35,-0.72,Standing
1439,3.1,-9.38,-0.66,Standing
1440,3.08,-9.34,-0.68,Standing
1441,3.04,-9.34,-0.73,Standing
1442,3.03,-9.34,-0.74,Standing
1443,3.01,-9.34,-0.69,Standing
1444,3.0,-9.35,-0.66,Standing
1445,2.98,-9.34,-0.69,Standing
1446,2.98,-9.33,-0.74,Standing
1447,3.01,-9.32,-0.75,Standing
1448,3.08,-9.33,-0.72,Standing
1449,3.08,-9.33,-0.7,Standing
1450,3.07,-9.33,-0.72,Standing
1451,3.09,-9.31,-0.75,Standing
1452,3.11,-9.31,-0.77,Standing
1453,3.07,-9.32,-0.73,Standing
1454,3.02,-9.32,-0.7,Standing
1455,3.01,-9.31,-0.73,Standing
1456,3.05,-9.31,-0.76,Standing
1457,3.08,-9.33,-0.8,Standing
1458,3.08,-9.34,-0.79,Standing
1459,3.06,-9.34,-0.79,Standing
1460,3.05,-9.33,-0.78,Standing
1461,3.06,-9.33,-0.76,Standing
1462,3.07,-9.33,-0.75,Standing
1463,3.06,-9.32,-0.78,Standing
1464,3.04,-9.3,-0.78,Standing
1465,3.05,-9.28,-0.8,Standing
1466,3.12,-9.34,-0.79,Standing
1467,3.12,-9.39,-0.76,Standing
1468,3.04,-9.33,-0.71,Standing
1469,2.98,-9.28,-0.69,Standing
1470,2.98,-9.29,-0.74,Standing
1471,3.05,-9.33,-0.81,Standing
1472,3.1,-9.36,-0.8,Standing
1473,3.06,-9.36,-0.77,Standing
1474,2.99,-9.36,-0.75,Standing
1475,2.98,-9.37,-0.77,Standing
1476,3.0,-9.35,-0.79,Standing
1477,3.03,-9.33,-0.81,Standing
1478,3.03,-9.33,-0.77,Standing
1479,3.05,-9.33,-0.75,Standing
1480,3.04,-9.33,-0.73,Standing
1481,3.04,-9.31,-0.75,Standing
1482,3.03,-9.32,-0.76,Standing
1483,3.07,-9.31,-0.75,Standing
1484,3.11,-9.29,-0.74,Standing
1485,3.12,-9.31,-0.75,Standing
1486,3.1,-9.34,-0.76,Standing
1487,3.03,-9.36,-0.77,Standing
1488,2.97,-9.35,-0.79,Standing
1489,2.95,-9.34,-0.8,Standing
1490,2.99,-9.35,-0.79,Standing
1491,3.01,-9.35,-0.78,Standing
1492,3.01,-9.34,-0.76,Standing
1493,2.99,-9.33,-0.78,Standing
1494,2.99,-9.33,-0.79,Standing
1495,3.01,-9.33,-0.79,Standing
1496,3.05,-9.33,-0.78,Standing
1497,3.07,-9.34,-0.76,Standing
1498,3.07,-9.32,-0.77,Standing
1499,3.05,-9.32,-0.81,Standing
1500,3.03,-9.33,-0.8,Standing
1501,3.01,-9.34,-0.78,Standing
1502,3.0,-9.37,-0.77,Standing
1503,3.0,-9.34,-0.79,Standing
1504,3.01,-9.3,-0.78,Standing
1505,3.0,-9.3,-0.8,Standing
1506,3.0,-9.3,-0.81,Standing
1507,3.06,-9.33,-0.82,Standing
1508,3.1,-9.33,-0.82,Standing
1509,3.09,-9.33,-0.79,Standing
1510,3.06,-9.36,-0.79,Standing
1511,3.04,-9.35,-0.8,Standing
1512,3.05,-9.33,-0.84,Standing
1513,3.02,-9.31,-0.8,Standing
1514,2.99,-9.34,-0.77,Standing
1515,3.0,-9.39,-0.77,Standing
1516,2.99,-9.37,-0.79,Standing
1517,2.96,-9.34,-0.81,Standing
1518,2.95,-9.34,-0.83,Standing
1519,2.97,-9.34,-0.81,Standing
1520,3.01,-9.35,-0.78,Standing
1521,3.03,-9.36,-0.75,Standing
1522,3.0,-9.35,-0.75,Standing
1523,2.97,-9.36,-0.79,Standing
1524,2.96,-9.36,-0.8,Standing
1525,2.96,-9.36,-0.78,Standing
1526,2.97,-9.36,-0.77,Standing
1527,2.98,-9.34,-0.76,Standing
1528,3.0,-9.35,-0.76,Standing
1529,2.99,-9.34,-0.77,Standing
1530,2.98,-9.36,-0.78,Standing
1531,2.98,-9.37,-0.81,Standing
1532,2.99,-9.35,-0.83,Standing
1533,3.0,-9.37,-0.83,Standing
1534,2.98,-9.36,-0.82,Standing
1535,2.98,-9.33,-0.82,Standing
1536,2.99,-9.32,-0.8,Standing
1537,3.03,-9.34,-0.78,Standing
1538,3.05,-9.34,-0.77,Standing
1539,3.05,-9.33,-0.78,Standing
1540,3.05,-9.3,-0.79,Standing
1541,3.03,-9.32,-0.8,Standing
1542,3.01,-9.33,-0.79,Standing
1543,3.02,-9.33,-0.79,Standing
1544,3.02,-9.33,-0.79,Standing
1545,2.99,-9.36,-0.77,Standing
1546,2.96,-9.39,-0.79,Standing
1547,2.95,-9.37,-0.83,Standing
1548,2.95,-9.37,-0.83,Standing
1549,2.98,-9.34,-0.81,Standing
1550,2.99,-9.33,-0.79,Standing
1551,3.0,-9.34,-0.76,Standing
1552,3.0,-9.32,-0.76,Standing
1553,3.03,-9.33,-0.82,Standing
1554,3.05,-9.32,-0.84,Standing
1555,3.06,-9.31,-0.84,Standing
1556,3.07,-9.33,-0.81,Standing
1557,3.06,-9.34,-0.78,Standing
1558,3.04,-9.32,-0.78,Standing
1559,3.01,-9.33,-0.8,Standing
1560,2.99,-9.34,-0.83,Standing
1561,2.97,-9.35,-0.83,Standing
1562,2.97,-9.35,-0.8,Standing
1563,2.98,-9.37,-0.8,Standing
1564,2.98,-9.38,-0.81,Standing
1565,2.97,-9.35,-0.84,Standing
1566,2.98,-9.36,-0.84,Standing
1567,3.02,-9.35,-0.82,Standing
1568,3.01,-9.34,-0.8,Standing
1569,3.02,-9.35,-0.77,Standing
1570,3.01,-9.34,-0.75,Standing
1571,2.98,-9.35,-0.73,Standing
1572,2.96,-9.39,-0.73,Standing
1573,2.91,-9.36,-0.74,Standing
1574,2.91,-9.32,-0.77,Standing
1575,2.96,-9.3,-0.79,Standing
1576,3.0,-9.28,-0.84,Standing
1577,3.07,-9.26,-0.89,Standing
1578,3.19,-9.27,-0.92,Standing
1579,3.29,-9.32,-0.91,Standing
1580,3.24,-9.39,-0.89,Standing
1581,2.98,-9.31,-0.85,Standing
1582,3.01,-9.3,-0.84,Standing
1583,3.07,-9.32,-0.83,Standing
1584,3.07,-9.31,-0.78,Standing
1585,3.06,-9.32,-0.78,Standing
1586,3.09,-9.32,-0.79,Standing
1587,3.08,-9.33,-0.85,Standing
1588,3.03,-9.34,-0.9,Standing
1589,3.01,-9.36,-0.91,Standing
1590,2.97,-9.35,-0.88,Standing
1591,2.96,-9.33,-0.87,Standing
1592,2.99,-9.32,-0.86,Standing
1593,3.02,-9.33,-0.84,Standing
1594,3.04,-9.31,-0.81,Standing
1595,3.06,-9.32,-0.82,Standing
1596,3.09,-9.33,-0.84,Standing
1597,3.07,-9.31,-0.88,Standing
1598,3.06,-9.31,-0.87,Standing
1599,3.06,-9.33,-0.87,Standing
1600,3.04,-9.32,-0.91,Standing
1601,3.04,-9.3,-0.91,Standing
1602,3.02,-9.29,-0.93,Standing
1603,3.05,-9.31,-0.91,Standing
1604,3.06,-9.33,-0.92,Standing
1605,3.06,-9.35,-0.89,Standing
1606,3.03,-9.32,-0.87,Standing
1607,3.02,-9.32,-0.83,Standing
1608,3.0,-9.28,-0.84,Standing
1609,3.01,-9.32,-0.88,Standing
1610,3.03,-9.32,-0.93,Standing
1611,3.05,-9.33,-0.93,Standing
1612,3.02,-9.36,-0.91,Standing
1613,2.98,-9.38,-0.9,Standing
1614,2.97,-9.35,-0.9,Standing
1615,3.0,-9.32,-0.94,Standing
1616,3.03,-9.3,-0.93,Standing
1617,3.03,-9.34,-0.89,Standing
1618,3.01,-9.34,-0.93,Standing
1619,2.99,-9.32,-0.96,Standing
1620,2.99,-9.34,-0.96,Standing
1621,3.0,-9.34,-0.93,Standing
1622,3.02,-9.33,-0.88,Standing
1623,2.99,-9.32,-0.9,Standing
1624,2.98,-9.33,-0.92,Standing
1625,2.97,-9.38,-0.94,Standing
1626,2.98,-9.38,-0.96,Standing
1627,2.97,-9.34,-0.94,Standing
1628,2.97,-9.33,-0.92,Standing
1629,2.97,-9.36,-0.91,Standing
1630,2.95,-9.34,-0.87,Standing
1631,2.94,-9.33,-0.86,Standing
1632,2.95,-9.31,-0.89,Standing
1633,2.99,-9.36,-0.93,Standing
1634,3.02,-9.38,-0.93,Standing
1635,3.0,-9.35,-0.93,Standing
1636,2.95,-9.34,-0.89,Standing
1637,2.94,-9.37,-0.87,Standing
1638,2.88,-9.34,-0.83,Standing
1639,2.85,-9.36,-0.85,Standing
1640,2.88,-9.41,-0.89,Standing
1641,2.89,-9.4,-0.89,Standing
1642,2.88,-9.35,-0.92,Standing
1643,2.9,-9.32,-0.88,Standing
1644,2.92,-9.33,-0.9,Standing
1645,2.99,-9.33,-0.91,Standing
1646,3.06,-9.3,-0.91,Standing
1647,3.09,-9.32,-0.91,Standing
1648,3.06,-9.34,-0.91,Standing
1649,3.06,-9.34,-0.92,Standing
1650,3.05,-9.33,-0.95,Standing
1651,3.04,-9.29,-0.99,Standing
1652,3.05,-9.29,-0.96,Standing
1653,3.05,-9.32,-0.93,Standing
1654,3.04,-9.33,-0.93,Standing
1655,3.03,-9.35,-0.94,Standing
1656,3.02,-9.36,-0.95,Standing
1657,2.99,-9.35,-0.93,Standing
1658,2.96,-9.31,-0.89,Standing
1659,2.92,-9.31,-0.86,Standing
1660,2.92,-9.36,-0.85,Standing
1661,2.93,-9.41,-0.84,Standing
1662,2.93,-9.43,-0.89,Standing
